trade_date,ts_code,lead_strength,follow_strength,ret_5d,ret_10d,ret_20d,vol_ratio,slope_target
20260623,600436.SH,0.4168886789080146,0.39621916648337774,-0.04484799999999999,-0.049186,-0.08576100000000002,1.3992471914059266,-0.005702249455930053
20260623,600460.SH,0.4363080247751095,0.4990388510630144,0.294381,0.399392,0.35197399999999995,1.479818985827412,0.14480149398185643
20260623,603893.SH,0.38032245416689753,0.3992840279110305,0.054174,0.10016499999999999,-0.05847500000000003,1.1992470635409413,0.21518716778475772
20260623,000975.SZ,0.44915971767756585,0.38709528831643,-0.139096,-0.04969599999999999,-0.22403599999999999,1.120574181727065,-0.06446667274794353
20260623,600346.SH,0.3586433372384617,0.42520751312432603,-0.01369900000000002,0.100734,0.014583999999999996,1.1418690328050083,0.011876639148732115
20260623,600570.SH,0.4045507591611161,0.3880459748046584,0.029717999999999998,0.05800899999999999,-0.100679,1.2647103853046595,0.007688576831187044
20260623,600760.SH,0.40269808592233103,0.4037490460459408,-0.055104,0.011920000000000004,-0.06627599999999999,1.1436099308297134,-0.02255843169483862
20260623,003816.SZ,0.3750175361545206,0.37101357621532255,-0.081299,-0.046223,-0.109911,1.025701374533091,-0.015366438219699675
20260623,601360.SH,0.41921648211705725,0.3639734115533818,-0.006593999999999999,-0.008335999999999996,-0.13401599999999997,1.0891642873201186,0.0013607562945861628
20260623,600219.SH,0.38677489043418023,0.43716781661078596,-0.07369200000000001,-0.026178000000000007,-0.144987,1.1282778178801451,-0.019468713855548003
20260623,600115.SH,0.3775172640777728,0.40052567844638154,-0.07161300000000001,0.026157000000000007,-0.129942,0.9877734365085455,-0.010061105266257298
20260623,000157.SZ,0.42475842113096296,0.4280179010689362,-0.031914000000000005,-0.038383,-0.009483999999999992,0.8945086655657181,-0.005602132791115299
20260623,688036.SH,0.4099438365413744,0.42477218311286724,0.042247,-0.011473000000000013,-0.11722700000000001,1.0677271273927953,0.009221862417150195
20260623,600415.SH,0.3703735284320945,0.4108957781068778,-0.025179,-0.006778999999999992,-0.201019,0.8689729245914849,-0.04671222896094847
