ts_code,trade_date,name,close,pct_change,vol,amount,pe,pb,total_mv
801991.SI,20001227,航空机场,1226.38,-1.25,1092.0,15333.0,38.77,3.77,5426934.0
801981.SI,20001227,个护用品,1640.06,1.42,229.0,2440.0,161.82,4.25,245635.0
801980.SI,20001227,美容护理,1541.81,0.45,337.0,3834.0,76.3,3.97,445466.0
801972.SI,20001227,环保设备Ⅱ,1293.55,-2.31,102.0,1942.0,66.01,6.3,588061.0
801971.SI,20001227,环境治理,1543.51,-1.66,2242.0,33301.0,89.76,5.86,9848700.0
801970.SI,20001227,环保,1511.53,-1.71,2344.0,35243.0,86.82,5.89,10436761.0
801963.SI,20001227,炼化及贸易,1868.21,-0.55,1502.0,21202.0,61.48,5.33,7866792.0
801962.SI,20001227,油服工程,1345.0,0.62,119.0,766.0,34.12,2.95,1674400.0
801960.SI,20001227,石油石化,1788.6,-0.72,2199.0,28168.0,61.9,5.04,10653870.0
801952.SI,20001227,焦炭Ⅱ,1583.86,-0.91,265.0,3953.0,62.95,4.96,784116.0
801951.SI,20001227,煤炭开采,1730.66,-0.6,1416.0,18039.0,85.96,7.0,8129518.0
801950.SI,20001227,煤炭,1708.79,-0.64,1682.0,21993.0,83.81,6.66,8913633.0
801783.SI,20001227,股份制银行Ⅱ,908.24,-0.13,1214.0,20426.0,66.76,4.92,10759297.0
801769.SI,20001227,出版,1329.43,-0.94,437.0,5833.0,93.44,3.57,2012666.0
801767.SI,20001227,数字媒体,1931.6,-0.6,129.0,2897.0,173.18,7.78,1517385.0
801766.SI,20001227,影视院线,1686.87,-0.38,190.0,3258.0,76.42,7.58,1565874.0
801765.SI,20001227,广告营销,2140.74,-1.23,447.0,9434.0,121.14,8.39,1822545.0
801764.SI,20001227,游戏Ⅱ,1726.37,-0.88,405.0,8950.0,171.32,8.75,1752962.0
801745.SI,20001227,军工电子Ⅱ,1204.84,-3.8,214.0,4221.0,99.37,4.84,949065.0
801738.SI,20001227,电网设备,1551.65,0.37,2261.0,34787.0,47.23,7.48,5997199.0
801737.SI,20001227,电池,1623.81,-1.35,841.0,9414.0,70.08,4.58,2260531.0
801735.SI,20001227,光伏设备,2338.75,-1.46,783.0,18235.0,35.75,6.72,2436310.0
801726.SI,20001227,工程咨询服务Ⅱ,1703.96,-0.94,827.0,9181.0,44.98,3.6,343524.0
801219.SI,20001227,酒店餐饮,1612.46,-2.65,409.0,5395.0,115.35,6.7,2001909.0
801218.SI,20001227,专业服务,1500.86,1.16,165.0,2590.0,68.62,5.78,439431.0
801183.SI,20001227,房地产服务,1621.89,-1.25,347.0,4633.0,33.8,7.58,598179.0
801179.SI,20001227,铁路公路,2048.92,-1.11,2037.0,33109.0,55.11,5.24,10987702.0
801133.SI,20001227,饰品,2237.19,-2.37,403.0,6381.0,188.87,7.09,1363766.0
801129.SI,20001227,调味发酵品Ⅱ,1581.36,-0.48,648.0,6938.0,50.6,4.26,1554568.0
801128.SI,20001227,休闲食品,1156.9,-2.65,159.0,2388.0,644.66,5.57,201159.0
801127.SI,20001227,饮料乳品,1328.94,-0.51,347.0,5753.0,43.7,4.29,1913306.0
801126.SI,20001227,非白酒,1270.09,-0.58,827.0,13085.0,54.05,4.2,3810995.0
801125.SI,20001227,白酒Ⅱ,1376.21,-0.37,1291.0,21736.0,36.91,5.09,6425680.0
801116.SI,20001227,家电零部件Ⅱ,1601.79,-2.62,141.0,2206.0,82.62,5.88,590816.0
801115.SI,20001227,照明设备Ⅱ,1469.21,-1.4,205.0,3480.0,38.05,3.32,619189.0
801104.SI,20001227,软件开发,1661.18,-1.89,640.0,11211.0,52.7,7.09,2976561.0
801103.SI,20001227,IT服务Ⅱ,1695.5,-0.18,801.0,14682.0,95.66,11.35,6173422.0
801096.SI,20001227,商用车,1425.84,-1.11,1564.0,14794.0,34.72,2.87,3846273.0
801095.SI,20001227,乘用车,1434.39,-1.15,539.0,5355.0,32.63,4.55,4114733.0
801078.SI,20001227,自动化设备,2440.47,-2.23,59.0,2672.0,288.62,12.25,1056925.0
801077.SI,20001227,工程机械,2242.9,0.03,950.0,11827.0,87.89,5.28,2541704.0
801056.SI,20001227,能源金属,1720.15,-1.54,42.0,815.0,201.21,7.84,473169.0
801045.SI,20001227,特钢Ⅱ,1144.35,0.31,369.0,2506.0,30.7,2.67,1383462.0
801044.SI,20001227,普钢,1657.01,-0.33,3441.0,24262.0,25.8,2.64,17544268.0
801043.SI,20001227,冶钢原料,1479.45,-1.24,291.0,3399.0,26.38,2.42,1182698.0
801038.SI,20001227,农化制品,1552.5,-0.24,1086.0,17207.0,56.24,5.27,4422376.0
801995.SI,20001226,电视广播Ⅱ,1318.41,-0.15,285.0,6229.0,88.99,4.6,2663913.0
801994.SI,20001226,教育,1509.79,1.1,421.0,9937.0,71.76,12.1,1417710.0
801993.SI,20001226,旅游及景区,1603.67,0.68,784.0,13533.0,74.95,6.51,2391715.0
801992.SI,20001226,航运港口,1534.5,0.72,1204.0,17696.0,63.3,4.79,5504675.0
801991.SI,20001226,航空机场,1241.85,1.16,1172.0,15916.0,39.26,3.82,5491449.0
801981.SI,20001226,个护用品,1617.09,-1.03,87.0,917.0,159.55,4.19,242194.0
801980.SI,20001226,美容护理,1534.92,0.38,307.0,3770.0,75.96,3.95,443265.0
801972.SI,20001226,环保设备Ⅱ,1324.2,0.46,98.0,1840.0,67.57,6.45,603113.0
801971.SI,20001226,环境治理,1569.52,0.63,2858.0,42704.0,91.3,5.96,10013164.0
801970.SI,20001226,环保,1537.85,0.61,2956.0,44544.0,88.36,5.99,10616278.0
801963.SI,20001226,炼化及贸易,1878.53,0.76,1659.0,23040.0,61.82,5.36,7913846.0
801962.SI,20001226,油服工程,1336.65,0.63,85.0,543.0,33.91,2.94,1664000.0
801960.SI,20001226,石油石化,1801.52,0.57,2179.0,27907.0,62.31,5.07,10717039.0
801952.SI,20001226,焦炭Ⅱ,1598.45,0.27,185.0,2979.0,63.14,5.02,790244.0
801951.SI,20001226,煤炭开采,1741.17,0.73,1972.0,24443.0,86.49,7.04,8204921.0
801950.SI,20001226,煤炭,1719.88,0.67,2157.0,27423.0,84.3,6.7,8995165.0
801783.SI,20001226,股份制银行Ⅱ,909.44,0.14,1264.0,21083.0,66.85,4.93,10765783.0
801769.SI,20001226,出版,1341.99,1.45,513.0,7659.0,94.12,3.61,2030951.0
801767.SI,20001226,数字媒体,1943.3,-1.35,115.0,2681.0,174.23,7.83,1534600.0
801766.SI,20001226,影视院线,1693.27,-0.06,173.0,2894.0,76.71,7.61,1571964.0
801765.SI,20001226,广告营销,2167.47,-0.34,470.0,10058.0,122.73,8.49,1843971.0
801764.SI,20001226,游戏Ⅱ,1741.64,1.52,455.0,10231.0,172.86,8.83,1773163.0
801745.SI,20001226,军工电子Ⅱ,1252.42,0.33,71.0,1576.0,103.3,5.03,988612.0
801738.SI,20001226,电网设备,1545.94,0.4,3691.0,57205.0,46.94,7.45,6002661.0
801737.SI,20001226,电池,1646.06,-0.24,971.0,10909.0,71.04,4.64,2288345.0
801735.SI,20001226,光伏设备,2373.42,-1.83,249.0,6315.0,36.29,6.82,2469025.0
801726.SI,20001226,工程咨询服务Ⅱ,1720.11,2.05,452.0,4633.0,44.58,3.64,348505.0
801219.SI,20001226,酒店餐饮,1656.33,0.64,328.0,4523.0,118.15,6.88,2061003.0
801218.SI,20001226,专业服务,1483.62,2.24,72.0,1106.0,67.83,5.71,434383.0
801183.SI,20001226,房地产服务,1642.34,-0.92,242.0,3092.0,34.28,7.67,605797.0
801179.SI,20001226,铁路公路,2071.95,0.68,2191.0,35961.0,55.72,5.3,11093323.0
801133.SI,20001226,饰品,2291.39,-1.31,510.0,8260.0,193.44,7.26,1395472.0
801129.SI,20001226,调味发酵品Ⅱ,1589.06,1.93,634.0,6666.0,50.84,4.28,1563677.0
801128.SI,20001226,休闲食品,1188.44,0.13,132.0,1988.0,662.24,5.72,206644.0
801127.SI,20001226,饮料乳品,1335.79,2.03,469.0,9841.0,43.95,4.31,1914598.0
801126.SI,20001226,非白酒,1277.56,1.81,1099.0,18731.0,54.37,4.23,3833742.0
801125.SI,20001226,白酒Ⅱ,1381.37,-0.2,1143.0,18839.0,37.05,5.11,6461267.0
801116.SI,20001226,家电零部件Ⅱ,1644.86,1.13,164.0,2409.0,84.84,6.04,614745.0
801115.SI,20001226,照明设备Ⅱ,1490.03,0.09,191.0,3087.0,38.58,3.36,629555.0
801104.SI,20001226,软件开发,1693.18,-0.76,606.0,10101.0,53.75,7.23,3041576.0
801103.SI,20001226,IT服务Ⅱ,1698.56,1.0,857.0,15717.0,95.6,11.38,6199809.0
801096.SI,20001226,商用车,1441.87,0.15,1268.0,12411.0,35.11,2.9,3889625.0
801095.SI,20001226,乘用车,1451.08,0.32,1045.0,12049.0,33.0,4.6,4154686.0
801078.SI,20001226,自动化设备,2496.12,-0.98,56.0,1837.0,295.2,12.53,1081083.0
801077.SI,20001226,工程机械,2242.21,1.11,693.0,9006.0,87.87,5.28,2549008.0
801056.SI,20001226,能源金属,1747.06,0.3,163.0,2919.0,204.35,7.96,480818.0
801045.SI,20001226,特钢Ⅱ,1140.83,0.11,413.0,2835.0,30.61,2.67,1379152.0
801044.SI,20001226,普钢,1662.43,0.44,3575.0,25419.0,26.23,2.66,17109801.0
801043.SI,20001226,冶钢原料,1497.95,0.39,314.0,3933.0,26.71,2.45,1197092.0
801038.SI,20001226,农化制品,1556.17,0.39,1003.0,15798.0,56.15,5.29,4432468.0
801995.SI,20001225,电视广播Ⅱ,1320.33,-0.31,267.0,5683.0,89.12,4.61,2652689.0
801994.SI,20001225,教育,1493.35,1.26,466.0,10339.0,70.32,11.97,1390584.0
801993.SI,20001225,旅游及景区,1592.84,-0.45,627.0,10300.0,74.47,6.47,2377779.0
801992.SI,20001225,航运港口,1523.48,0.93,1460.0,20428.0,62.84,4.76,5470684.0
801991.SI,20001225,航空机场,1227.6,-0.34,841.0,10122.0,38.81,3.78,5416802.0
801981.SI,20001225,个护用品,1633.93,2.01,56.0,593.0,161.21,4.23,244717.0
801980.SI,20001225,美容护理,1529.18,1.85,260.0,3187.0,75.67,3.94,441916.0
801972.SI,20001225,环保设备Ⅱ,1318.12,1.22,103.0,1849.0,67.26,6.42,600664.0
801971.SI,20001225,环境治理,1559.76,0.48,2439.0,35439.0,90.85,5.92,9956572.0
801970.SI,20001225,环保,1528.49,0.54,2542.0,37288.0,87.93,5.96,10557237.0
801963.SI,20001225,炼化及贸易,1864.36,-0.98,1750.0,25418.0,61.35,5.32,7863475.0
801962.SI,20001225,油服工程,1328.3,0.16,178.0,1125.0,33.69,2.92,1653600.0
801960.SI,20001225,石油石化,1791.29,-0.94,2377.0,31464.0,61.96,5.05,10663316.0
801952.SI,20001225,焦炭Ⅱ,1594.21,-0.01,205.0,3081.0,62.43,5.0,788757.0
801951.SI,20001225,煤炭开采,1728.56,-0.42,1860.0,23044.0,85.86,6.99,8132394.0
801950.SI,20001225,煤炭,1708.49,-0.37,2065.0,26125.0,83.67,6.66,8921151.0
801783.SI,20001225,股份制银行Ⅱ,908.17,-1.85,827.0,14140.0,65.68,4.88,7771868.0
801769.SI,20001225,出版,1322.76,-0.75,561.0,7894.0,92.84,3.55,2002547.0
801767.SI,20001225,数字媒体,1969.96,-0.82,99.0,2245.0,176.62,7.94,1558430.0
801766.SI,20001225,影视院线,1694.32,-0.26,126.0,2519.0,76.76,7.61,1572441.0
801765.SI,20001225,广告营销,2174.82,0.45,621.0,13078.0,123.5,8.52,1850933.0
801764.SI,20001225,游戏Ⅱ,1715.49,-0.02,474.0,10779.0,170.23,8.69,1743463.0
801745.SI,20001225,军工电子Ⅱ,1248.32,-0.1,69.0,1526.0,102.96,5.02,985059.0
801738.SI,20001225,电网设备,1539.77,-0.49,1734.0,25822.0,46.8,7.42,5966469.0
801737.SI,20001225,电池,1650.1,-0.35,1280.0,15865.0,71.22,4.65,2292910.0
801735.SI,20001225,光伏设备,2417.6,0.86,365.0,9374.0,37.0,6.96,2508019.0
801726.SI,20001225,工程咨询服务Ⅱ,1685.58,-1.2,266.0,2654.0,43.65,3.56,341567.0
801219.SI,20001225,酒店餐饮,1645.84,0.44,246.0,3718.0,117.56,6.84,2045350.0
801218.SI,20001225,专业服务,1451.06,0.87,52.0,766.0,66.34,5.59,424849.0
801183.SI,20001225,房地产服务,1657.55,-0.46,232.0,3161.0,34.62,7.74,611419.0
801179.SI,20001225,铁路公路,2057.89,-0.58,2646.0,40112.0,55.33,5.27,11068740.0
801133.SI,20001225,饰品,2321.92,-0.75,377.0,6379.0,196.02,7.36,1409938.0
801129.SI,20001225,调味发酵品Ⅱ,1559.03,0.39,594.0,6365.0,49.88,4.2,1533414.0
801128.SI,20001225,休闲食品,1186.86,0.07,227.0,3451.0,661.36,5.71,206370.0
801127.SI,20001225,饮料乳品,1309.22,-0.1,246.0,3942.0,43.07,4.23,1885618.0
801126.SI,20001225,非白酒,1254.81,0.14,830.0,12755.0,53.41,4.16,3767718.0
801125.SI,20001225,白酒Ⅱ,1384.2,-0.34,991.0,16929.0,37.13,5.12,6466860.0
801116.SI,20001225,家电零部件Ⅱ,1626.53,-1.18,245.0,3825.0,83.9,5.97,605643.0
801115.SI,20001225,照明设备Ⅱ,1488.74,1.01,360.0,5455.0,38.55,3.36,628816.0
801104.SI,20001225,软件开发,1706.17,0.42,678.0,11520.0,54.18,7.28,3060005.0
801103.SI,20001225,IT服务Ⅱ,1681.68,-0.74,1007.0,18610.0,94.6,11.26,6148499.0
801096.SI,20001225,商用车,1439.64,0.28,1182.0,10901.0,35.05,2.9,3883241.0
801095.SI,20001225,乘用车,1446.39,-0.26,790.0,8387.0,32.89,4.59,4140324.0
801078.SI,20001225,自动化设备,2520.89,0.43,35.0,1053.0,298.13,12.66,1092114.0
801077.SI,20001225,工程机械,2217.58,-0.71,937.0,11786.0,86.9,5.22,2533107.0
801056.SI,20001225,能源金属,1741.75,-0.55,35.0,696.0,203.73,7.94,480406.0
801045.SI,20001225,特钢Ⅱ,1139.61,-0.43,481.0,3234.0,30.57,2.66,1378069.0
801044.SI,20001225,普钢,1655.07,-0.56,4379.0,32356.0,26.12,2.65,17158002.0
801043.SI,20001225,冶钢原料,1492.17,0.67,485.0,5854.0,26.61,2.45,1192691.0
801038.SI,20001225,农化制品,1550.16,0.28,1067.0,16131.0,55.95,5.27,4415944.0
801995.SI,20001222,电视广播Ⅱ,1324.41,-0.71,294.0,5920.0,89.61,4.63,2645609.0
801994.SI,20001222,教育,1474.77,-1.81,584.0,13489.0,69.68,11.82,1382248.0
801993.SI,20001222,旅游及景区,1600.01,0.48,850.0,14694.0,74.68,6.5,2387754.0
801992.SI,20001222,航运港口,1509.37,0.02,1257.0,16333.0,62.26,4.72,5382945.0
801991.SI,20001222,航空机场,1231.74,-0.45,761.0,10220.0,38.94,3.79,5448834.0
801981.SI,20001222,个护用品,1601.77,-0.29,116.0,1195.0,158.04,4.15,239901.0
801980.SI,20001222,美容护理,1501.37,-0.15,116.0,1195.0,74.3,3.87,433846.0
801972.SI,20001222,环保设备Ⅱ,1302.22,-0.46,97.0,1771.0,66.45,6.34,592680.0
801971.SI,20001222,环境治理,1552.26,-0.21,2120.0,30681.0,90.25,5.89,9916975.0
801970.SI,20001222,环保,1520.23,-0.23,2217.0,32452.0,87.3,5.92,10509655.0
801963.SI,20001222,炼化及贸易,1882.82,-1.12,1594.0,28721.0,61.96,5.37,7955694.0
801962.SI,20001222,油服工程,1326.21,-1.09,114.0,726.0,33.64,2.91,1651000.0
801960.SI,20001222,石油石化,1808.35,-0.86,2171.0,34901.0,62.5,5.09,10764509.0
801952.SI,20001222,焦炭Ⅱ,1594.38,-0.01,305.0,4597.0,62.44,5.0,788904.0
801951.SI,20001222,煤炭开采,1735.89,-0.96,2142.0,26641.0,86.22,7.02,8132604.0
801950.SI,20001222,煤炭,1714.78,-0.83,2447.0,31239.0,84.0,6.68,8921508.0
801783.SI,20001222,股份制银行Ⅱ,925.31,-1.17,889.0,14957.0,66.92,4.98,7926089.0
801769.SI,20001222,出版,1332.7,-0.45,463.0,6155.0,93.26,3.58,2015579.0
801767.SI,20001222,数字媒体,1986.23,-1.82,110.0,2570.0,178.08,8.0,1571890.0
801766.SI,20001222,影视院线,1698.66,-0.59,85.0,1183.0,76.95,7.63,1576942.0
801765.SI,20001222,广告营销,2165.06,-0.58,539.0,11445.0,122.79,8.48,1843913.0
801764.SI,20001222,游戏Ⅱ,1715.75,-0.22,685.0,15997.0,170.25,8.81,1735850.0
801745.SI,20001222,军工电子Ⅱ,1249.52,-0.06,79.0,1916.0,103.06,5.02,983367.0
801738.SI,20001222,电网设备,1547.34,-0.13,1819.0,27396.0,47.0,7.46,5990255.0
801737.SI,20001222,电池,1655.97,0.26,792.0,8240.0,71.47,4.67,2309860.0
801735.SI,20001222,光伏设备,2397.04,1.01,355.0,8394.0,36.63,6.89,2495092.0
801726.SI,20001222,工程咨询服务Ⅱ,1706.03,0.28,186.0,1934.0,43.37,3.61,347400.0
801219.SI,20001222,酒店餐饮,1638.65,-0.45,298.0,4280.0,117.0,6.81,2038765.0
801218.SI,20001222,专业服务,1438.61,-1.18,62.0,930.0,65.77,5.54,421203.0
801183.SI,20001222,房地产服务,1665.23,0.19,243.0,3322.0,34.64,7.78,613881.0
801179.SI,20001222,铁路公路,2069.97,-0.37,1735.0,26653.0,55.65,5.3,11109825.0
801133.SI,20001222,饰品,2339.58,2.04,741.0,12186.0,197.51,7.42,1420276.0
801129.SI,20001222,调味发酵品Ⅱ,1553.05,-1.06,285.0,3430.0,49.69,4.19,1524867.0
801128.SI,20001222,休闲食品,1186.07,0.33,238.0,3597.0,660.92,5.71,206233.0
801127.SI,20001222,饮料乳品,1310.47,0.14,366.0,5921.0,43.13,4.23,1887896.0
801126.SI,20001222,非白酒,1253.02,-0.52,790.0,12494.0,53.34,4.15,3775706.0
801125.SI,20001222,白酒Ⅱ,1388.9,0.36,979.0,17531.0,37.26,5.14,6487783.0
801116.SI,20001222,家电零部件Ⅱ,1645.9,-1.15,445.0,7591.0,84.9,6.04,610315.0
801115.SI,20001222,照明设备Ⅱ,1473.79,0.18,1309.0,17471.0,86.22,24.34,620939.0
801104.SI,20001222,软件开发,1699.11,-1.2,891.0,14513.0,53.95,7.25,3047776.0
801103.SI,20001222,IT服务Ⅱ,1694.27,-0.13,908.0,16648.0,95.33,11.34,6180734.0
801096.SI,20001222,商用车,1435.58,0.28,1265.0,13377.0,34.95,2.89,3874825.0
801095.SI,20001222,乘用车,1450.12,0.51,1556.0,19818.0,32.93,4.6,4150088.0
801078.SI,20001222,自动化设备,2509.99,-1.84,40.0,2004.0,296.84,12.6,1087621.0
801077.SI,20001222,工程机械,2233.45,-0.5,898.0,13038.0,87.52,5.25,2538530.0
801056.SI,20001222,能源金属,1751.41,0.49,42.0,893.0,204.86,7.98,483217.0
801045.SI,20001222,特钢Ⅱ,1144.49,0.08,269.0,1821.0,30.7,2.67,1384787.0
801044.SI,20001222,普钢,1664.32,0.16,5620.0,47964.0,26.26,2.67,17198772.0
801043.SI,20001222,冶钢原料,1482.22,0.13,427.0,4970.0,26.43,2.43,1184216.0
801038.SI,20001222,农化制品,1545.76,0.04,901.0,13353.0,55.8,5.25,4401546.0
801995.SI,20001221,电视广播Ⅱ,1333.83,-0.4,351.0,7877.0,90.17,4.66,2698995.0
801994.SI,20001221,教育,1501.99,-0.05,808.0,19049.0,71.19,12.04,1411766.0
801993.SI,20001221,旅游及景区,1592.32,0.35,706.0,12135.0,74.28,6.47,2377714.0
801992.SI,20001221,航运港口,1509.11,0.53,1864.0,19421.0,62.25,4.72,5353973.0
801991.SI,20001221,航空机场,1237.35,-0.06,881.0,15288.0,39.12,3.81,5475543.0
801981.SI,20001221,个护用品,1606.36,-2.51,105.0,1111.0,158.49,4.16,240589.0
801980.SI,20001221,美容护理,1503.65,-1.53,172.0,1951.0,74.41,3.87,434534.0
801972.SI,20001221,环保设备Ⅱ,1308.26,0.78,168.0,3314.0,66.76,6.37,595963.0
801971.SI,20001221,环境治理,1555.46,0.28,2155.0,31779.0,90.33,5.9,9922324.0
801970.SI,20001221,环保,1523.68,0.32,2324.0,35094.0,87.41,5.94,10518286.0
801963.SI,20001221,炼化及贸易,1904.17,0.53,1602.0,29602.0,62.66,5.43,8060090.0
801962.SI,20001221,油服工程,1340.83,-0.93,141.0,909.0,34.01,2.95,1669200.0
801960.SI,20001221,石油石化,1823.98,0.49,2079.0,34396.0,62.9,5.14,10877891.0
801952.SI,20001221,焦炭Ⅱ,1594.5,0.56,230.0,3587.0,62.14,5.01,788176.0
801951.SI,20001221,煤炭开采,1752.74,1.17,2051.0,25859.0,87.06,7.09,8190524.0
801950.SI,20001221,煤炭,1729.19,1.09,2280.0,29446.0,84.73,6.74,8978700.0
801783.SI,20001221,股份制银行Ⅱ,936.25,-0.23,441.0,7582.0,67.72,5.03,8021828.0
801769.SI,20001221,出版,1338.71,-0.31,388.0,5166.0,93.17,3.6,2021374.0
801767.SI,20001221,数字媒体,2023.01,-0.7,93.0,2237.0,181.38,8.15,1607091.0
801766.SI,20001221,影视院线,1708.66,-0.87,133.0,2223.0,77.41,7.68,1585664.0
801765.SI,20001221,广告营销,2177.76,-0.72,501.0,9503.0,123.19,8.53,1855866.0
801764.SI,20001221,游戏Ⅱ,1719.6,0.76,561.0,12634.0,170.72,8.72,1730062.0
801745.SI,20001221,军工电子Ⅱ,1250.22,0.44,299.0,6645.0,103.12,5.03,984985.0
801738.SI,20001221,电网设备,1549.32,-0.28,1646.0,27263.0,47.04,7.47,5992127.0
801737.SI,20001221,电池,1651.65,-0.71,1036.0,9548.0,71.28,4.66,2308350.0
801735.SI,20001221,光伏设备,2373.01,2.55,598.0,15651.0,36.24,6.81,2470779.0
801726.SI,20001221,工程咨询服务Ⅱ,1701.31,-0.01,260.0,2613.0,43.37,3.6,346189.0
801219.SI,20001221,酒店餐饮,1646.06,0.22,363.0,4934.0,117.61,6.84,2043951.0
801218.SI,20001221,专业服务,1455.85,-0.07,75.0,1142.0,66.56,5.6,426251.0
801183.SI,20001221,房地产服务,1662.05,0.51,218.0,3113.0,34.27,7.76,611883.0
801179.SI,20001221,铁路公路,2077.73,-0.15,1410.0,22492.0,55.87,5.32,11149173.0
801133.SI,20001221,饰品,2292.71,2.23,653.0,10864.0,193.55,7.27,1392842.0
801129.SI,20001221,调味发酵品Ⅱ,1569.61,-0.07,408.0,5360.0,50.22,4.23,1543859.0
801128.SI,20001221,休闲食品,1182.13,3.45,321.0,4769.0,658.72,5.69,205547.0
801127.SI,20001221,饮料乳品,1308.68,-0.86,341.0,5775.0,43.04,4.22,1896705.0
801126.SI,20001221,非白酒,1259.58,0.79,1009.0,15920.0,53.61,4.17,3791439.0
801125.SI,20001221,白酒Ⅱ,1383.97,0.74,1881.0,31488.0,37.12,5.12,6459352.0
801116.SI,20001221,家电零部件Ⅱ,1665.13,3.93,541.0,8661.0,85.89,6.11,613487.0
801115.SI,20001221,照明设备Ⅱ,1471.09,0.29,208.0,3839.0,37.49,5.01,562252.0
801104.SI,20001221,软件开发,1719.78,-0.34,738.0,13145.0,54.58,7.34,3097347.0
801103.SI,20001221,IT服务Ⅱ,1696.5,-1.1,766.0,16154.0,95.49,11.36,6182927.0
801096.SI,20001221,商用车,1431.6,0.29,1299.0,13190.0,34.86,2.88,3860341.0
801095.SI,20001221,乘用车,1442.8,2.07,1350.0,16103.0,32.74,4.58,4142723.0
801078.SI,20001221,自动化设备,2557.15,-0.78,39.0,1410.0,302.42,12.84,1107865.0
801077.SI,20001221,工程机械,2244.65,-0.2,1051.0,17085.0,87.96,5.28,2548281.0
801056.SI,20001221,能源金属,1742.81,0.6,27.0,571.0,203.86,7.94,478885.0
801045.SI,20001221,特钢Ⅱ,1143.56,-0.26,246.0,1606.0,30.68,2.67,1383403.0
801044.SI,20001221,普钢,1661.72,0.61,3705.0,26438.0,26.22,2.66,17135875.0
801043.SI,20001221,冶钢原料,1480.3,0.69,867.0,6930.0,26.4,2.43,1183522.0
801038.SI,20001221,农化制品,1545.19,-0.01,1162.0,16832.0,55.84,5.25,4397823.0
801995.SI,20001220,电视广播Ⅱ,1339.15,2.49,396.0,10155.0,90.52,4.68,2697248.0
801994.SI,20001220,教育,1502.78,2.82,562.0,12973.0,71.48,12.05,1413061.0
801993.SI,20001220,旅游及景区,1586.84,1.2,741.0,13512.0,74.14,6.44,2368566.0
801992.SI,20001220,航运港口,1501.12,0.94,1030.0,12518.0,61.92,4.69,5347650.0
801991.SI,20001220,航空机场,1238.08,0.75,817.0,12192.0,39.14,3.81,5454666.0
801981.SI,20001220,个护用品,1647.71,-1.1,85.0,916.0,162.57,4.27,246781.0
801980.SI,20001220,美容护理,1527.0,0.03,154.0,1780.0,75.56,3.93,441501.0
801972.SI,20001220,环保设备Ⅱ,1298.08,2.66,143.0,2685.0,66.24,6.32,590523.0
801971.SI,20001220,环境治理,1551.08,1.25,1816.0,26162.0,90.89,5.93,9835407.0
801970.SI,20001220,环保,1518.77,1.37,1959.0,28847.0,87.84,5.96,10425931.0
801963.SI,20001220,炼化及贸易,1894.14,1.2,1332.0,22787.0,62.33,5.4,8010614.0
801962.SI,20001220,油服工程,1353.36,0.62,82.0,531.0,34.33,2.97,1684800.0
801960.SI,20001220,石油石化,1815.06,1.04,1763.0,26951.0,62.59,5.12,10838171.0
801952.SI,20001220,焦炭Ⅱ,1585.67,2.63,210.0,3055.0,61.67,4.99,783159.0
801951.SI,20001220,煤炭开采,1732.39,0.77,1676.0,20941.0,86.05,7.01,8098910.0
801950.SI,20001220,煤炭,1710.52,1.01,1886.0,23995.0,83.77,6.67,8882069.0
801783.SI,20001220,股份制银行Ⅱ,938.42,-0.63,515.0,8980.0,67.87,5.05,8036842.0
801769.SI,20001220,出版,1342.84,1.28,525.0,8975.0,93.56,3.61,2028459.0
801767.SI,20001220,数字媒体,2037.26,1.79,112.0,2667.0,182.65,8.21,1620844.0
801766.SI,20001220,影视院线,1723.74,0.71,146.0,2677.0,78.09,7.74,1599497.0
801765.SI,20001220,广告营销,2193.66,0.82,568.0,10642.0,124.05,8.6,1869436.0
801764.SI,20001220,游戏Ⅱ,1706.68,1.51,472.0,10585.0,169.42,8.65,1718900.0
801745.SI,20001220,军工电子Ⅱ,1244.74,1.4,449.0,10172.0,102.66,5.0,979639.0
801738.SI,20001220,电网设备,1553.65,1.01,1556.0,25088.0,47.16,7.49,6002594.0
801737.SI,20001220,电池,1663.41,0.34,1085.0,12401.0,71.79,4.69,2321297.0
801735.SI,20001220,光伏设备,2313.94,2.77,502.0,12364.0,35.27,6.63,2418847.0
801726.SI,20001220,工程咨询服务Ⅱ,1701.53,0.92,203.0,2051.0,42.97,3.6,347082.0
801219.SI,20001220,酒店餐饮,1642.41,0.79,321.0,4857.0,116.96,6.82,2039604.0
801218.SI,20001220,专业服务,1456.81,4.04,88.0,1328.0,66.6,5.61,426531.0
801183.SI,20001220,房地产服务,1653.6,0.76,204.0,2830.0,34.24,7.72,609200.0
801179.SI,20001220,铁路公路,2080.76,1.07,1629.0,25137.0,55.97,5.32,11166162.0
801133.SI,20001220,饰品,2242.7,-0.61,366.0,5903.0,189.33,7.11,1364011.0
801129.SI,20001220,调味发酵品Ⅱ,1570.74,1.97,525.0,6668.0,50.26,4.24,1541738.0
801128.SI,20001220,休闲食品,1142.7,-0.69,159.0,2303.0,636.75,5.5,198691.0
801127.SI,20001220,饮料乳品,1320.02,1.94,295.0,4460.0,43.4,4.26,1914676.0
801126.SI,20001220,非白酒,1249.76,1.06,666.0,10409.0,53.19,4.14,3760616.0
801125.SI,20001220,白酒Ⅱ,1373.85,1.73,1095.0,20016.0,36.85,5.08,6418749.0
