ts_code,end_date,ann_date,roe,roa,roic,grossprofit_margin,current_ratio,quick_ratio,netprofit_margin,debt_to_assets,assets_turn,accruals_ratio
000629.SZ,20250930,20251027,-1.2012,-1.0294,-1.3383,-6.92,3.5958,2.5171,-2.77,14.3,0.4415,-3.5125
000629.SZ,20250630,20250826,-1.6082,-1.3849,-1.8004,-12.59,3.7217,2.6052,-5.04,13.88,0.2877,-0.986
000629.SZ,20250331,20250428,-0.7884,-0.671,-0.8723,-11.4,3.4285,2.3999,-4.56,14.89,0.1421,-0.5566
000629.SZ,20250331,20250428,-0.7884,-0.671,-0.8723,-11.4,3.4285,2.3999,-4.56,14.89,0.1421,-0.5566
000630.SZ,20250930,20251028,5.0579,2.4185,3.1441,4.65,0.5498,0.3849,1.86,52.18,1.4104,0.3714
000630.SZ,20250630,20250818,4.2535,1.9336,2.5137,5.05,0.5001,0.3501,2.02,54.54,0.8858,0.7309
000630.SZ,20250331,20250429,3.2836,1.6588,2.1564,9.52,0.6125,0.4288,3.81,49.48,0.422,-0.34
000630.SZ,20250331,20250429,3.2836,1.6588,2.1564,9.52,0.6125,0.4288,3.81,49.48,0.422,-0.34
000631.SZ,20250930,20251030,1.0366,0.8121,1.0558,52.03,2.1709,1.5196,20.81,21.65,0.0507,-0.0267
000631.SZ,20250630,20250828,0.8715,0.6874,0.8937,64.38,2.2408,1.5685,25.75,21.12,0.0333,-0.595
000631.SZ,20250630,20250828,0.8715,0.6874,0.8937,64.38,2.2408,1.5685,25.75,21.12,0.0333,-0.595
000631.SZ,20250331,20250426,0.2788,0.2338,0.304,75.37,3.1208,2.1846,30.15,16.13,0.0085,
000632.SZ,20250930,20251030,-14.4022,-2.2706,-2.9518,-7.71,0.1123,0.0786,-3.08,84.23,0.5472,-0.984
000632.SZ,20250630,20250828,-10.8772,-1.7666,-2.2966,-7.03,0.1163,0.0814,-2.81,83.76,0.4471,-2.4685
000632.SZ,20250630,20250828,-10.8772,-1.7666,-2.2966,-7.03,0.1163,0.0814,-2.81,83.76,0.4471,-2.4685
000632.SZ,20250331,20250429,-2.9092,-0.4862,-0.6321,-3.64,0.1204,0.0843,-1.45,83.29,0.2482,-9.7911
000633.SZ,20250930,20251021,3.7654,2.5259,3.2837,9.68,1.2228,0.8559,3.87,32.92,0.5517,-1.3564
000633.SZ,20250630,20250815,2.3909,1.2735,1.6555,8.64,0.6838,0.4787,3.45,46.74,0.3617,-2.2857
000633.SZ,20250331,20250418,0.8958,0.3593,0.4671,6.87,0.4019,0.2813,2.75,59.89,0.1688,
000633.SZ,20241231,20250408,6.355,2.448,3.1825,13.7,0.376,0.2632,5.48,61.48,0.7342,-1.2409
000635.SZ,20250930,20251027,-18.72,-9.6524,-12.5481,-48.32,0.6387,0.4471,-19.33,48.44,0.46,-0.0124
000635.SZ,20250630,20250826,-15.1532,-5.4818,-7.1263,-44.86,0.3401,0.2381,-17.94,63.82,0.333,1.0567
000635.SZ,20250331,20250425,-7.7517,-2.9751,-3.8677,-51.38,0.3737,0.2616,-20.55,61.62,0.1529,2.2215
000635.SZ,20241231,20250425,-37.2058,-15.9137,-20.6879,-68.06,0.4484,0.3139,-27.22,57.23,0.7028,-0.0139
000636.SZ,20250930,20251029,1.8486,1.403,1.8239,14.0,1.889,1.3223,5.6,24.11,0.2497,-0.1185
000636.SZ,20250930,20251029,1.8486,1.403,1.8239,14.0,1.889,1.3223,5.6,24.11,0.2497,-0.1185
000636.SZ,20250630,20250822,1.3593,1.0153,1.3199,15.11,1.7709,1.2396,6.04,25.31,0.1682,-1.0927
000636.SZ,20250331,20250428,0.5252,0.4007,0.5209,12.7,1.9302,1.3512,5.08,23.71,0.078,0.7883
000637.SZ,20250930,20251025,-15.6222,-4.8981,-6.3676,-11.36,0.274,0.1918,-4.55,68.65,1.0263,-0.5156
000637.SZ,20250930,20251025,-15.6222,-4.8981,-6.3676,-11.36,0.274,0.1918,-4.55,68.65,1.0263,-0.5156
000637.SZ,20250630,20250830,-13.6549,-4.2087,-5.4713,-15.28,0.2673,0.1871,-6.11,69.18,0.6476,-1.16
000637.SZ,20250331,20250429,-5.5758,-1.7411,-2.2634,-12.26,0.2724,0.1907,-4.9,68.77,0.3348,-1.1657
000638.SZ,20250930,20251031,-5.9152,-3.0365,-3.9474,-16.26,0.6329,0.443,-6.5,48.67,0.6183,0.5906
000638.SZ,20250630,20250829,-3.4066,-1.7826,-2.3174,-10.51,0.6586,0.461,-4.2,47.67,0.5317,3.0
000638.SZ,20250331,20250429,-1.6893,-0.7984,-1.038,-7.47,0.5378,0.3764,-2.99,52.74,0.3333,
000638.SZ,20241231,20250429,6.7421,3.2991,4.2888,3.39,0.5749,0.4024,1.36,51.07,1.0209,-0.9567
000639.SZ,20250930,20251025,0.0764,0.0418,0.0544,-0.32,0.7265,0.5086,-0.13,45.23,0.5731,
000639.SZ,20250930,20251025,0.0764,0.0418,0.0544,-0.32,0.7265,0.5086,-0.13,45.23,0.5731,
000639.SZ,20250630,20250827,-0.6397,-0.3489,-0.4535,-3.19,0.7198,0.5038,-1.27,45.46,0.3461,-3.6977
000639.SZ,20250331,20250425,0.2576,0.1416,0.184,0.25,0.732,0.5124,0.1,45.04,0.1697,
000650.SZ,20250930,20251031,6.0538,5.2618,6.8403,41.39,3.9859,2.7902,16.56,13.08,0.3636,-1.2171
000650.SZ,20250930,20251031,6.0538,5.2618,6.8403,41.39,3.9859,2.7902,16.56,13.08,0.3636,-1.2171
000650.SZ,20250630,20250826,4.6699,4.1303,5.3693,44.97,4.5923,3.2146,17.99,11.56,0.2574,-1.3113
000650.SZ,20250331,20250429,2.6256,2.4044,3.1257,49.9,6.5212,4.5649,19.96,8.43,0.1303,0.2802
000651.SZ,20250930,20251031,15.2294,5.6654,7.365,39.32,0.3554,0.2488,15.73,62.8,0.3588,-1.1149
000651.SZ,20250630,20250829,10.5658,3.6763,4.7792,37.28,0.3202,0.2241,14.91,65.21,0.2538,-0.9452
000651.SZ,20250331,20250428,4.2084,1.571,2.0423,35.79,0.3574,0.2502,14.31,62.67,0.1092,-0.8355
000651.SZ,20250331,20250428,4.2084,1.571,2.0423,35.79,0.3574,0.2502,14.31,62.67,0.1092,-0.8355
000652.SZ,20250930,20251025,1.222,0.1848,0.2402,0.07,0.1069,0.0748,0.03,84.88,0.3214,0.8421
000652.SZ,20250630,20250827,1.1388,0.1582,0.2056,0.09,0.0968,0.0677,0.04,86.11,0.1923,0.9571
000652.SZ,20250331,20250429,0.1329,0.0185,0.024,-1.05,0.0969,0.0678,-0.42,86.1,0.0905,
000652.SZ,20250331,20250429,0.1329,0.0185,0.024,-1.05,0.0969,0.0678,-0.42,86.1,0.0905,
000655.SZ,20250930,20251011,6.4219,5.6566,7.3536,45.16,4.4351,3.1046,18.06,11.92,0.3143,0.0546
000655.SZ,20250630,20250823,4.4242,3.8215,4.9679,49.92,3.8043,2.663,19.97,13.62,0.1938,0.1616
000655.SZ,20250331,20250409,1.4516,1.2811,1.6655,35.11,4.5088,3.1561,14.04,11.74,0.0913,0.9188
000655.SZ,20250331,20250409,1.4516,1.2811,1.6655,35.11,4.5088,3.1561,14.04,11.74,0.0913,
000656.SZ,20250930,20251031,,,,-490.39,-0.0795,-0.0556,-196.16,115.27,0.0328,-0.9417
000656.SZ,20250630,20250830,,,,-787.23,-0.0743,-0.052,-314.89,114.14,0.0134,-0.9277
000656.SZ,20250331,20250429,,,,-600.42,-0.0576,-0.0403,-240.17,110.62,0.0042,-0.7984
000656.SZ,20241231,20250429,,,,-315.95,-0.0533,-0.0373,-126.38,109.76,0.1373,-0.9791
000657.SZ,20250930,20251027,9.7108,4.9897,6.4866,18.26,0.6341,0.4439,7.3,48.62,0.6678,1.0259
000657.SZ,20250630,20250827,5.9758,3.1719,4.1235,17.88,0.6787,0.4751,7.15,46.92,0.4259,1.7201
000657.SZ,20250331,20250425,2.5813,1.3265,1.7244,17.62,0.6342,0.444,7.05,48.61,0.1807,3.1927
000657.SZ,20241231,20250425,14.1078,6.715,8.7295,17.52,0.545,0.3815,7.01,52.4,0.9702,-0.4356
000659.SZ,20250930,20251029,-27.2913,-1.215,-1.5795,-16.34,0.028,0.0196,-6.53,95.55,0.4376,-2.446
000659.SZ,20250630,20250827,-18.1897,-0.9554,-1.242,-17.09,0.0333,0.0233,-6.84,94.75,0.2898,-1.4983
000659.SZ,20250331,20250430,-9.0921,-0.5937,-0.7719,-20.34,0.0419,0.0293,-8.14,93.47,0.1313,-0.9801
000659.SZ,20241231,20250411,-44.692,-3.5242,-4.5815,-30.5,0.0514,0.036,-12.2,92.11,0.5576,-1.8545
000661.SZ,20250930,20251031,5.064,4.1754,5.428,27.02,2.8192,1.9734,10.81,17.55,0.3138,0.3898
000661.SZ,20250630,20250830,4.2886,3.4844,4.5297,35.28,2.5996,1.8197,14.11,18.75,0.2101,-0.2267
000661.SZ,20250331,20250421,2.0344,1.7049,2.2164,39.15,3.1044,2.1731,15.66,16.2,0.0955,-0.1965
000661.SZ,20241231,20250421,11.4613,9.6347,12.5251,50.27,3.1648,2.2153,20.11,15.94,0.4358,-0.1852
000663.SZ,20250930,20251030,-1.9585,-1.3748,-1.7873,-23.24,1.4133,0.9893,-9.3,29.8,0.1417,-0.4117
000663.SZ,20250630,20250827,-1.7409,-1.176,-1.5288,-33.77,1.2492,0.8744,-13.51,32.45,0.0846,-1.51
000663.SZ,20250331,20250430,-1.8789,-1.2677,-1.648,-87.78,1.2445,0.8712,-35.11,32.53,0.0353,-0.1833
000663.SZ,20250331,20250430,-1.8789,-1.2677,-1.648,-87.78,1.2445,0.8712,-35.11,32.53,0.0353,-0.1833
000665.SZ,20250930,20251021,-9.2152,-3.7268,-4.8448,-85.51,0.4074,0.2852,-34.2,59.56,0.112,-1.2659
000665.SZ,20250630,20250820,-5.751,-2.3588,-3.0664,-74.97,0.4172,0.292,-29.99,58.98,0.0803,-1.2591
000665.SZ,20250331,20250430,-2.5509,-1.0156,-1.3203,-68.56,0.3969,0.2778,-27.42,60.19,0.0393,-0.644
000665.SZ,20241231,20250429,-16.4417,-7.0092,-9.112,-125.1,0.4459,0.3121,-50.04,57.37,0.1491,-1.027
000668.SZ,20250930,20251027,-3.8057,-2.1212,-2.7575,-37.54,0.7555,0.5289,-15.02,44.26,0.139,-0.3295
000668.SZ,20250630,20250826,-3.4685,-1.9078,-2.4801,-53.88,0.7334,0.5134,-21.55,45.0,0.0873,-2.1882
000668.SZ,20250331,20250429,-2.0097,-1.0982,-1.4276,-45.47,0.7229,0.506,-18.19,45.36,0.0596,-2.769
000668.SZ,20241231,20250429,-40.0775,-21.625,-28.1125,-689.34,0.7032,0.4922,-275.74,46.04,0.0827,-1.0395
000669.SZ,20250930,20251031,-356.298,-11.8854,-15.451,-17.44,0.0207,0.0145,-6.98,96.66,0.3752,-2.5788
000669.SZ,20250930,20251031,-356.298,-11.8854,-15.451,-17.44,0.0207,0.0145,-6.98,96.66,0.3752,-2.5788
000669.SZ,20250630,20250829,-146.0157,-6.0668,-7.8868,-16.66,0.026,0.0182,-6.66,95.85,0.2635,-1.8874
000669.SZ,20250331,20250430,-58.2869,-2.8551,-3.7116,-17.57,0.0309,0.0216,-7.03,95.1,0.145,-1.5702
000670.SZ,20250930,20251025,-115.4664,-21.7141,-28.2284,-2.14,0.139,0.0973,-0.86,81.19,1.7828,-7.0659
000670.SZ,20250630,20250828,-82.2643,-15.5423,-20.205,-3.3,0.1398,0.0978,-1.32,81.11,1.009,0.8759
000670.SZ,20250630,20250828,-82.2643,-15.5423,-20.205,-3.3,0.1398,0.0978,-1.32,81.11,1.009,0.8759
000670.SZ,20250331,20250430,-28.6408,-6.6638,-8.6629,-2.75,0.1819,0.1274,-1.1,76.73,0.4305,-7.9875
000672.SZ,20250930,20251028,5.9255,3.3985,4.418,38.27,0.8069,0.5648,15.31,42.65,0.2088,-0.4424
000672.SZ,20250630,20250826,2.8143,1.5457,2.0094,28.36,0.731,0.5117,11.35,45.08,0.131,-0.8869
000672.SZ,20250331,20250425,0.8893,0.506,0.6578,18.21,0.792,0.5544,7.28,43.1,0.0547,0.0344
000672.SZ,20241231,20250425,7.0546,3.8749,5.0374,27.16,0.7312,0.5118,10.87,45.07,0.3069,-0.6191
000676.SZ,20250930,20251030,2.8293,2.4537,3.1898,12.66,3.92,2.744,5.06,13.27,0.6126,2.0641
000676.SZ,20250630,20250828,1.9608,1.6562,2.1531,12.67,3.2628,2.2839,5.07,15.53,0.4227,3.2447
000676.SZ,20250630,20250828,1.9608,1.6562,2.1531,12.67,3.2628,2.2839,5.07,15.53,0.4227,3.2447
000676.SZ,20250331,20250429,1.063,0.8948,1.1632,13.52,3.1913,2.2339,5.41,15.83,0.2179,4.9042
000677.SZ,20250930,20251024,0.5426,0.3039,0.3951,24.84,0.764,0.5348,9.94,43.99,0.4289,
000677.SZ,20250630,20250822,5.8739,3.4465,4.4804,26.56,0.8519,0.5963,10.62,41.33,0.3116,-0.5904
000677.SZ,20250630,20250822,5.8739,3.4465,4.4804,26.56,0.8519,0.5963,10.62,41.33,0.3116,-0.5904
000677.SZ,20250331,20250425,2.5477,1.3572,1.7644,25.41,0.6841,0.4788,10.17,46.73,0.1368,-0.7417
000678.SZ,20250930,20251031,-3.3638,-1.1989,-1.5586,-8.02,0.3323,0.2326,-3.21,64.36,0.5206,-7.4533
000678.SZ,20250630,20250829,-1.9733,-0.7167,-0.9317,-6.86,0.3422,0.2395,-2.74,63.68,0.3499,-8.3333
000678.SZ,20250331,20250426,-1.7241,-0.6348,-0.8252,-11.53,0.3496,0.2447,-4.61,63.18,0.1592,-2.66
000678.SZ,20241231,20250426,-4.3178,-1.6793,-2.1831,-8.9,0.3819,0.2673,-3.56,61.11,0.6292,-3.5
000679.SZ,20250930,20251031,-25.271,-2.8773,-3.7405,-64.5,0.0771,0.054,-25.8,88.61,0.2588,2.0225
000679.SZ,20250630,20250829,-14.5677,-2.0181,-2.6236,-60.04,0.0965,0.0675,-24.01,86.15,0.1776,3.2175
000679.SZ,20250331,20250430,-5.2333,-0.8423,-1.095,-45.03,0.1151,0.0806,-18.01,83.9,0.0931,-0.9808
000679.SZ,20250331,20250430,-5.2333,-0.8423,-1.095,-45.03,0.1151,0.0806,-18.01,83.9,0.0931,-0.9808
000680.SZ,20250930,20251031,15.1385,4.9404,6.4225,20.04,0.2907,0.2035,8.01,67.37,0.5657,0.5307
000680.SZ,20250630,20250823,10.4112,3.4399,4.4718,20.33,0.2961,0.2072,8.13,66.96,0.3852,0.5958
000680.SZ,20250331,20250430,5.0716,1.5938,2.0719,20.69,0.275,0.1925,8.28,68.57,0.1795,1.9846
000680.SZ,20250331,20250430,5.0716,1.5938,2.0719,20.69,0.275,0.1925,8.28,68.57,0.1795,1.9846
000681.SZ,20250930,20251031,2.0655,1.7078,2.2201,33.6,2.8642,2.0049,13.44,17.32,0.1402,0.132
000681.SZ,20250630,20250828,1.2208,1.0385,1.3501,30.47,3.4188,2.3932,12.19,14.93,0.0934,0.3104
000681.SZ,20250630,20250828,1.2208,1.0385,1.3501,30.47,3.4188,2.3932,12.19,14.93,0.0934,0.3104
000681.SZ,20250331,20250424,0.4979,0.4163,0.5412,26.37,3.062,2.1434,10.55,16.38,0.044,-0.9409
000682.SZ,20250930,20251025,9.3262,4.1775,5.4308,21.79,0.4868,0.3408,8.72,55.21,0.3989,1.7167
000682.SZ,20250930,20251025,9.3262,4.1775,5.4308,21.79,0.4868,0.3408,8.72,55.21,0.3989,1.7167
000682.SZ,20250630,20250823,5.7761,2.6554,3.452,22.11,0.5105,0.3574,8.84,54.03,0.2501,2.8226
000682.SZ,20250331,20250429,2.3365,1.0826,1.4074,17.97,0.518,0.3626,7.19,53.67,0.1127,3.6375
000683.SZ,20250930,20251028,7.3161,3.6459,4.7396,44.78,0.596,0.4172,17.91,50.17,0.2303,-1.7548
000683.SZ,20250630,20250808,5.1731,2.6071,3.3892,45.53,0.6096,0.4267,18.21,49.6,0.1595,-0.7
000683.SZ,20250630,20250808,5.1731,2.6071,3.3892,45.53,0.6096,0.4267,18.21,49.6,0.1595,-0.7
000683.SZ,20250331,20250425,2.3085,1.275,1.6575,42.91,0.7402,0.5181,17.16,44.77,0.0792,-1.3756
000685.SZ,20250930,20251031,6.8262,3.5405,4.6027,96.57,0.6465,0.4526,38.63,48.13,0.0923,1.0445
000685.SZ,20250630,20250830,4.0997,2.0817,2.7062,84.58,0.6189,0.4332,33.83,49.22,0.0623,1.5114
000685.SZ,20250331,20250430,1.7526,0.8886,1.1551,77.11,0.617,0.4319,30.85,49.3,0.029,2.3805
000685.SZ,20241231,20250426,7.0747,3.8906,5.0578,53.32,0.7331,0.5132,21.33,45.01,0.1849,1.2056
000686.SZ,20250930,20251029,5.4623,1.014,1.3182,71.19,0.1368,0.0957,28.48,81.44,0.0388,3.4209
000686.SZ,20250630,20250828,2.2404,0.4453,0.5789,55.05,0.1488,0.1042,22.02,80.12,0.0217,2.9894
000686.SZ,20250331,20250426,1.0558,0.2351,0.3056,36.13,0.1719,0.1203,14.45,77.73,0.0167,12.5078
000686.SZ,20241231,20250426,4.6474,1.0224,1.3291,35.66,0.1692,0.1185,14.27,78.0,0.0755,-11.6292
000688.SZ,20250930,20251029,13.9546,5.7468,7.4708,65.47,0.4201,0.2941,26.19,58.82,0.1943,1.6924
000688.SZ,20250930,20251029,13.9546,5.7468,7.4708,65.47,0.4201,0.2941,26.19,58.82,0.1943,1.6924
000688.SZ,20250630,20250828,15.989,6.8659,8.9257,119.87,0.4516,0.3161,47.95,57.06,0.1242,1.6449
000688.SZ,20250331,20250428,18.5212,8.7102,11.3232,288.42,0.5327,0.3729,115.37,52.97,0.0625,1.5443
000690.SZ,20250930,20251029,6.6321,3.7941,4.9323,30.39,0.8021,0.5615,12.16,42.79,0.3131,-0.7489
000690.SZ,20250630,20250819,4.5383,2.5967,3.3756,32.05,0.8024,0.5617,12.82,42.78,0.2032,-1.2658
000690.SZ,20250331,20250429,2.4255,1.4322,1.8619,37.82,0.8651,0.6056,15.13,40.95,0.0935,-0.76
000690.SZ,20250331,20250429,2.4255,1.4322,1.8619,37.82,0.8651,0.6056,15.13,40.95,0.0935,-0.76
000691.SZ,20250930,20251029,,,,-29.62,0.0251,0.0176,-11.85,95.98,0.6023,-1.2771
000691.SZ,20250630,20250828,,,,-27.4,0.0445,0.0311,-10.96,93.1,0.377,-0.6253
000691.SZ,20250331,20250429,,,,-36.17,0.0696,0.0487,-14.47,89.6,0.154,-2.25
000691.SZ,20241231,20250429,,,,-64.55,0.0828,0.058,-25.82,87.87,0.7212,-0.9908
000692.SZ,20250930,20251029,-1164.1937,45.0904,58.6175,-85.68,-0.0224,-0.0157,-34.27,103.87,0.2225,0.5293
000692.SZ,20250630,20250826,-126.6109,-0.8168,-1.0618,-37.44,0.0039,0.0027,-14.97,99.35,0.2199,3.7975
000692.SZ,20250331,20250430,-22.1364,-0.668,-0.8684,-10.95,0.0187,0.0131,-4.38,96.98,0.2167,14.8863
000692.SZ,20250331,20250430,-22.1364,-0.668,-0.8684,-10.95,0.0187,0.0131,-4.38,96.98,0.2167,14.8863
000695.SZ,20250930,20251029,-37.3731,-3.5694,-4.6402,-33.34,0.0634,0.0443,-13.34,90.45,0.2278,1.8485
000695.SZ,20250630,20250828,-26.8436,-3.3267,-4.3247,-39.84,0.0849,0.0594,-15.93,87.61,0.1618,1.2922
000695.SZ,20250630,20250828,-26.8436,-3.3267,-4.3247,-39.84,0.0849,0.0594,-15.93,87.61,0.1618,1.2922
000695.SZ,20250331,20250430,-6.4959,-1.1078,-1.4402,-26.1,0.1234,0.0864,-10.44,82.95,0.0737,0.7607
000697.SZ,20250930,20251031,-519.727,3.9172,5.0923,-32.43,-0.0045,-0.0031,-12.97,100.75,0.372,-0.4656
000697.SZ,20250630,20250828,-144.407,-1.6617,-2.1602,-28.18,0.007,0.0049,-11.27,98.85,0.252,0.3074
000697.SZ,20250331,20250430,-56.1192,-1.5148,-1.9693,-31.42,0.0166,0.0117,-12.57,97.3,0.1249,-0.2577
000697.SZ,20241231,20250418,-99.0946,-2.5993,-3.379,-37.56,0.0162,0.0113,-15.03,97.38,0.4863,-0.6297
000698.SZ,20250930,20251025,6.227,1.7691,2.2998,5.55,0.2381,0.1667,2.22,71.59,0.7882,-4.1622
000698.SZ,20250930,20251025,6.227,1.7691,2.2998,5.55,0.2381,0.1667,2.22,71.59,0.7882,-4.1622
000698.SZ,20250630,20250823,4.4198,1.1945,1.5528,6.07,0.2222,0.1555,2.43,72.97,0.4985,-3.1947
000698.SZ,20250331,20250424,2.3177,0.6223,0.809,7.07,0.2202,0.1542,2.83,73.15,0.2238,-4.1114
000700.SZ,20250930,20251031,9.9973,5.4282,7.0567,18.32,0.7128,0.499,7.33,45.7,0.6468,-0.255
000700.SZ,20250930,20251031,9.9973,5.4282,7.0567,18.32,0.7128,0.499,7.33,45.7,0.6468,-0.255
000700.SZ,20250630,20250830,7.9296,3.8943,5.0626,21.54,0.579,0.4053,8.61,50.89,0.4155,0.1947
000700.SZ,20250331,20250430,4.1638,1.8848,2.4502,23.16,0.4962,0.3474,9.26,54.73,0.1945,0.3043
000701.SZ,20250930,20251025,0.2972,0.0578,0.0751,0.28,0.1448,0.1013,0.11,80.56,1.7951,15.2962
000701.SZ,20250630,20250823,-2.5301,-0.4905,-0.6377,-0.6,0.1443,0.101,-0.24,80.61,1.0611,-4.1137
000701.SZ,20250630,20250823,-2.5301,-0.4905,-0.6377,-0.6,0.1443,0.101,-0.24,80.61,1.0611,-4.1137
000701.SZ,20250331,20250424,0.3832,0.0782,0.1017,0.62,0.1538,0.1077,0.25,79.59,0.4862,14.6879
000702.SZ,20250930,20251028,-2.9309,-1.7003,-2.2104,-3.19,0.829,0.5803,-1.28,41.99,1.3139,2.4503
000702.SZ,20250630,20250827,-2.2307,-1.1736,-1.5257,-3.16,0.6662,0.4663,-1.26,47.39,0.7848,1.303
000702.SZ,20250331,20250428,-2.5211,-1.0483,-1.3627,-11.13,0.427,0.2989,-4.45,58.42,0.2881,5.9846
000702.SZ,20250331,20250428,-2.5211,-1.0483,-1.3627,-11.13,0.427,0.2989,-4.45,58.42,0.2881,5.9846
000703.SZ,20250930,20251030,0.9394,0.2566,0.3335,0.72,0.2255,0.1578,0.29,72.69,0.7659,-0.3486
000703.SZ,20250630,20250819,0.9183,0.2565,0.3334,1.2,0.2325,0.1628,0.48,72.07,0.515,1.7071
000703.SZ,20250630,20250819,0.9183,0.2565,0.3334,1.2,0.2325,0.1628,0.48,72.07,0.515,1.7071
000703.SZ,20250331,20250429,0.2086,0.0576,0.0749,0.71,0.2289,0.1602,0.29,72.38,0.2486,53.365
000705.SZ,20250930,20251031,2.8185,1.8762,2.439,7.87,1.1946,0.8362,3.15,33.43,0.5519,0.4642
000705.SZ,20250630,20250823,2.8326,1.9284,2.5069,10.96,1.2796,0.8957,4.38,31.92,0.4026,0.8888
000705.SZ,20250630,20250823,2.8326,1.9284,2.5069,10.96,1.2796,0.8957,4.38,31.92,0.4026,0.8888
000705.SZ,20250331,20250429,1.8102,1.2597,1.6376,11.93,1.3731,0.9612,4.77,30.41,0.2387,1.4665
000707.SZ,20250930,20251028,-1.0115,-0.5158,-0.6705,4.4,0.6242,0.437,1.76,49.01,0.3296,0.7715
000707.SZ,20250630,20250827,-0.4768,-0.2569,-0.3339,-2.33,0.7007,0.4905,-0.93,46.13,0.2977,0.5489
000707.SZ,20250331,20250430,-0.426,-0.2511,-0.3264,-4.06,0.861,0.6027,-1.62,41.07,0.1596,-3.1546
000707.SZ,20250331,20250430,-0.426,-0.2511,-0.3264,-4.06,0.861,0.6027,-1.62,41.07,0.1596,-3.1546
000708.SZ,20250930,20251025,10.4399,4.147,5.3911,13.83,0.3954,0.2768,5.53,60.28,0.7323,-1.0875
000708.SZ,20250930,20251025,10.4399,4.147,5.3911,13.83,0.3954,0.2768,5.53,60.28,0.7323,-1.0875
000708.SZ,20250630,20250820,6.7979,2.71,3.523,13.39,0.3978,0.2784,5.36,60.13,0.4954,-0.9009
000708.SZ,20250331,20250419,3.3199,1.3544,1.7607,13.47,0.4134,0.2894,5.39,59.2,0.2425,1.6843
000709.SZ,20250930,20251029,1.4027,0.3529,0.4587,2.62,0.2017,0.1412,1.05,74.84,0.357,-11.9354
000709.SZ,20250930,20251029,1.4027,0.3529,0.4587,2.62,0.2017,0.1412,1.05,74.84,0.357,-11.9354
000709.SZ,20250630,20250829,1.0208,0.2604,0.3385,2.68,0.2054,0.1438,1.07,74.49,0.2473,-11.2956
000709.SZ,20250331,20250425,0.3946,0.099,0.1288,2.02,0.2011,0.1407,0.81,74.9,0.12,-16.2573
000710.SZ,20250930,20251031,-3.1865,-2.2423,-2.9151,-18.38,1.425,0.9975,-7.35,29.63,0.29,-0.5326
000710.SZ,20250630,20250830,-1.6394,-1.1377,-1.479,-14.2,1.3605,0.9524,-5.68,30.6,0.1862,0.1699
000710.SZ,20250331,20250428,-0.3862,-0.2718,-0.3533,-6.47,1.4247,0.9973,-2.59,29.63,0.0906,3.895
000710.SZ,20241231,20250425,-10.8609,-7.8115,-10.1549,-43.63,1.537,1.0759,-17.45,28.08,0.4207,-1.4571
000711.SZ,20250930,20251029,-16.8579,-8.5485,-11.113,-90.6,0.6173,0.4321,-36.24,49.29,0.2673,-0.4496
000711.SZ,20250630,20250827,-10.2458,-5.4551,-7.0916,-82.69,0.6832,0.4782,-33.08,46.76,0.1793,-0.2696
000711.SZ,20250331,20250429,-1.9537,-1.1511,-1.4965,-27.36,0.8606,0.6024,-10.94,41.08,0.1022,
000711.SZ,20250331,20250429,-1.9537,-1.1511,-1.4965,-27.36,0.8606,0.6024,-10.94,41.08,0.1022,
000712.SZ,20250930,20251031,6.1653,1.2259,1.5936,58.14,0.1489,0.1042,23.25,80.12,0.0276,-4.5635
000712.SZ,20250630,20250828,5.0925,1.004,1.3051,65.9,0.1473,0.1031,26.36,80.29,0.0179,
000712.SZ,20250630,20250828,5.0925,1.004,1.3051,65.9,0.1473,0.1031,26.36,80.29,0.0179,-3.7727
000712.SZ,20250331,20250430,-4.1058,-0.7697,-1.0006,-934.66,0.1384,0.0969,-373.86,81.25,0.0013,1.0421
000713.SZ,20250930,20251029,-4.6328,-2.6059,-3.3877,-16.01,0.7714,0.54,-6.41,43.75,0.4494,-2.5051
000713.SZ,20250630,20250830,-1.4087,-0.8859,-1.1516,-6.66,1.0166,0.7116,-2.67,37.12,0.3523,2.739
000713.SZ,20250331,20250430,-0.5282,-0.3319,-0.4315,-5.77,1.0147,0.7103,-2.31,37.16,0.1666,2.8314
000713.SZ,20241231,20250312,3.5251,2.264,2.9432,5.19,1.0772,0.754,2.08,35.77,0.941,1.4037
000715.SZ,20250930,20251025,3.5149,2.5624,3.3312,30.51,1.6142,1.1299,12.2,27.1,0.2099,-0.3915
000715.SZ,20250630,20250826,2.5235,1.8522,2.4078,30.43,1.6553,1.1587,12.17,26.6,0.1517,0.1944
000715.SZ,20250331,20250422,1.0524,0.7646,0.994,24.13,1.594,1.1158,9.65,27.35,0.0797,-0.262
000715.SZ,20241231,20250329,5.3477,3.88,5.044,32.91,1.5862,1.1103,13.16,27.45,0.292,-0.09
000716.SZ,20250930,20251030,0.2667,0.1577,0.2051,1.48,0.8687,0.6081,0.59,40.85,0.3201,
000716.SZ,20250630,20250829,0.3042,0.1785,0.232,3.4,0.8516,0.5961,1.36,41.33,0.2016,
000716.SZ,20250331,20250430,0.0877,0.0533,0.0693,0.92,0.9314,0.652,0.37,39.18,0.0973,
000716.SZ,20241231,20250425,3.058,1.8,2.34,9.3,0.8585,0.601,3.72,41.14,0.5444,-3.2115
